Group,ShortChar01,Cust. ID,Customer,Name,Address,Address2,Address3,City,State/Province,Postal Code,Country,EDICode,Est. Date,Ship To
DLR,,CID3189,6110,Customer Name 3189,Street Address 3189,Line2,Line3,The City,STATE,10471,USA,,1/18/1999,
DLR,,CID3190,6111,Customer Name 3190,Street Address 3190,Line2,Line3,The City,STATE,10471,USA,,1/19/1999,
DLR,,CID3191,6112,Customer Name 3191,Street Address 3191,Line2,Line3,The City,STATE,10471,CANADA,,1/20/1999,
DLR,,CID3192,6114,Customer Name 3192,Street Address 3192,Line2,Line3,The City,STATE,10471,CANADA,,1/21/1999,
DLR,,CID3193,6115,Customer Name 3193,Street Address 3193,Line2,Line3,The City,STATE,10471,USA,,1/22/1999,
DLR,,CID3194,6118,Customer Name 3194,Street Address 3194,Line2,Line3,The City,STATE,10471,USA,,1/23/1999,
DLR,,CID3195,6120,Customer Name 3195,Street Address 3195,Line2,Line3,The City,STATE,10471,USA,,1/24/1999,
DLR,,CID3196,6121,Customer Name 3196,Street Address 3196,Line2,Line3,The City,STATE,10471,USA,,1/25/1999,
DLR,,CID3197,6122,Customer Name 3197,Street Address 3197,Line2,Line3,The City,STATE,10471,USA,,1/26/1999,
DLR,,CID3198,6123,Customer Name 3198,Street Address 3198,Line2,Line3,The City,STATE,10471,USA,,1/27/1999,
DLR,,CID3199,6124,Customer Name 3199,Street Address 3199,Line2,Line3,The City,STATE,10471,USA,,1/28/1999,
DLR,,CID3200,6126,Customer Name 3200,Street Address 3200,Line2,Line3,The City,STATE,10471,USA,,1/29/1999,
DLR,,CID3201,6127,Customer Name 3201,Street Address 3201,Line2,Line3,The City,STATE,10471,USA,,1/30/1999,
DLR,,CID3202,6135,Customer Name 3202,Street Address 3202,Line2,Line3,The City,STATE,10471,USA,,1/31/1999,
DLR,,CID3203,6136,Customer Name 3203,Street Address 3203,Line2,Line3,The City,STATE,10471,USA,,2/1/1999,
DLR,,CID3204,6137,Customer Name 3204,Street Address 3204,Line2,Line3,The City,STATE,10471,USA,,2/2/1999,
DLR,,CID3205,6138,Customer Name 3205,Street Address 3205,Line2,Line3,The City,STATE,10471,USA,,2/3/1999,
DLR,,CID3206,6140,Customer Name 3206,Street Address 3206,Line2,Line3,The City,STATE,10471,USA,,2/4/1999,
DLR,,CID3207,6141,Customer Name 3207,Street Address 3207,Line2,Line3,The City,STATE,10471,USA,,2/5/1999,
DLR,,CID3208,6142,Customer Name 3208,Street Address 3208,Line2,Line3,The City,STATE,10471,USA,,2/6/1999,
DLR,,CID3209,6143,Customer Name 3209,Street Address 3209,Line2,Line3,The City,STATE,10471,USA,,2/7/1999,
DLR,,CID3210,6144,Customer Name 3210,Street Address 3210,Line2,Line3,The City,STATE,10471,USA,,2/8/1999,
DLR,,CID3211,6145,Customer Name 3211,Street Address 3211,Line2,Line3,The City,STATE,10471,USA,,2/9/1999,
DLR,,CID3212,6146,Customer Name 3212,Street Address 3212,Line2,Line3,The City,STATE,10471,USA,,2/10/1999,
DLR,,CID3213,6147,Customer Name 3213,Street Address 3213,Line2,Line3,The City,STATE,10471,USA,,2/11/1999,
DLR,,CID3214,6148,Customer Name 3214,Street Address 3214,Line2,Line3,The City,STATE,10471,USA,,2/12/1999,
DLR,,CID3215,6149,Customer Name 3215,Street Address 3215,Line2,Line3,The City,STATE,10471,USA,,2/13/1999,
DLR,,CID3216,6152,Customer Name 3216,Street Address 3216,Line2,Line3,The City,STATE,10471,USA,,2/14/1999,
DLR,,CID3217,6154,Customer Name 3217,Street Address 3217,Line2,Line3,The City,STATE,10471,USA,,2/15/1999,
DLR,,CID3218,6155,Customer Name 3218,Street Address 3218,Line2,Line3,The City,STATE,10471,USA,,2/16/1999,
DLR,,CID3219,6156,Customer Name 3219,Street Address 3219,Line2,Line3,The City,STATE,10471,USA,,2/17/1999,
DLR,,CID3220,6157,Customer Name 3220,Street Address 3220,Line2,Line3,The City,STATE,10471,USA,,2/18/1999,
DLR,,CID3221,6158,Customer Name 3221,Street Address 3221,Line2,Line3,The City,STATE,10471,USA,,2/19/1999,
DLR,,CID3222,6159,Customer Name 3222,Street Address 3222,Line2,Line3,The City,STATE,10471,USA,,2/20/1999,
DLR,,CID3223,6161,Customer Name 3223,Street Address 3223,Line2,Line3,The City,STATE,10471,USA,,2/21/1999,
DLR,,CID3224,6162,Customer Name 3224,Street Address 3224,Line2,Line3,The City,STATE,10471,USA,,2/22/1999,
DLR,,CID3225,6163,Customer Name 3225,Street Address 3225,Line2,Line3,The City,STATE,10471,USA,,2/23/1999,
DLR,,CID3226,6164,Customer Name 3226,Street Address 3226,Line2,Line3,The City,STATE,10471,USA,,2/24/1999,
DLR,,CID3227,6165,Customer Name 3227,Street Address 3227,Line2,Line3,The City,STATE,10471,USA,,2/25/1999,
DLR,,CID3228,6166,Customer Name 3228,Street Address 3228,Line2,Line3,The City,STATE,10471,USA,,2/26/1999,
DLR,,CID3229,6167,Customer Name 3229,Street Address 3229,Line2,Line3,The City,STATE,10471,USA,,2/27/1999,
DLR,,CID3230,6168,Customer Name 3230,Street Address 3230,Line2,Line3,The City,STATE,10471,USA,,2/28/1999,
DLR,,CID3231,6169,Customer Name 3231,Street Address 3231,Line2,Line3,The City,STATE,10471,USA,,3/1/1999,
DLR,,CID3232,6170,Customer Name 3232,Street Address 3232,Line2,Line3,The City,STATE,10471,CANADA,,3/2/1999,
DLR,,CID3233,6171,Customer Name 3233,Street Address 3233,Line2,Line3,The City,STATE,10471,CANADA,,3/3/1999,
DLR,,CID3234,6172,Customer Name 3234,Street Address 3234,Line2,Line3,The City,STATE,10471,USA,,3/4/1999,
DLR,,CID3235,6173,Customer Name 3235,Street Address 3235,Line2,Line3,The City,STATE,10471,USA,,3/5/1999,
DLR,,CID3236,6174,Customer Name 3236,Street Address 3236,Line2,Line3,The City,STATE,10471,USA,,3/6/1999,
OEM,,CID3237,6175,Customer Name 3237,Street Address 3237,Line2,Line3,The City,STATE,10471,USA,,3/7/1999,
DLR,,CID3238,6176,Customer Name 3238,Street Address 3238,Line2,Line3,The City,STATE,10471,USA,,3/8/1999,
DLR,,CID3239,6177,Customer Name 3239,Street Address 3239,Line2,Line3,The City,STATE,10471,USA,,3/9/1999,
DLR,,CID3240,6178,Customer Name 3240,Street Address 3240,Line2,Line3,The City,STATE,10471,USA,,3/10/1999,
DLR,,CID3241,6179,Customer Name 3241,Street Address 3241,Line2,Line3,The City,STATE,10471,USA,,3/11/1999,
DLR,,CID3242,6180,Customer Name 3242,Street Address 3242,Line2,Line3,The City,STATE,10471,USA,,3/12/1999,
DLR,,CID3243,6181,Customer Name 3243,Street Address 3243,Line2,Line3,The City,STATE,10471,USA,,3/13/1999,
DLR,,CID3244,6183,Customer Name 3244,Street Address 3244,Line2,Line3,The City,STATE,10471,USA,,3/14/1999,
DLR,,CID3245,6185,Customer Name 3245,Street Address 3245,Line2,Line3,The City,STATE,10471,USA,,3/15/1999,
DLR,,CID3246,6186,Customer Name 3246,Street Address 3246,Line2,Line3,The City,STATE,10471,USA,,3/16/1999,
DLR,,CID3247,6187,Customer Name 3247,Street Address 3247,Line2,Line3,The City,STATE,10471,CANADA,,3/17/1999,
DLR,,CID3248,6189,Customer Name 3248,Street Address 3248,Line2,Line3,The City,STATE,10471,USA,,3/18/1999,
DLR,,CID3249,6190,Customer Name 3249,Street Address 3249,Line2,Line3,The City,STATE,10471,USA,,3/19/1999,
DLR,,CID3250,6191,Customer Name 3250,Street Address 3250,Line2,Line3,The City,STATE,10471,USA,,3/20/1999,
DLR,,CID3251,6193,Customer Name 3251,Street Address 3251,Line2,Line3,The City,STATE,10471,USA,,3/21/1999,
DLR,,CID3252,6194,Customer Name 3252,Street Address 3252,Line2,Line3,The City,STATE,10471,USA,,3/22/1999,
DLR,,CID3253,6195,Customer Name 3253,Street Address 3253,Line2,Line3,The City,STATE,10471,USA,,3/23/1999,
DLR,,CID3254,6197,Customer Name 3254,Street Address 3254,Line2,Line3,The City,STATE,10471,USA,,3/24/1999,
OEM,,CID3255,6198,Customer Name 3255,Street Address 3255,Line2,Line3,The City,STATE,10471,USA,,3/25/1999,
DLR,,CID3256,6199,Customer Name 3256,Street Address 3256,Line2,Line3,The City,STATE,10471,USA,,3/26/1999,
DLR,,CID3257,6200,Customer Name 3257,Street Address 3257,Line2,Line3,The City,STATE,10471,USA,,3/27/1999,
DLR,,CID3258,6201,Customer Name 3258,Street Address 3258,Line2,Line3,The City,STATE,10471,USA,,3/28/1999,
DLR,,CID3259,6202,Customer Name 3259,Street Address 3259,Line2,Line3,The City,STATE,10471,USA,,3/29/1999,
DLR,,CID3260,6203,Customer Name 3260,Street Address 3260,Line2,Line3,The City,STATE,10471,USA,,3/30/1999,
DLR,,CID3261,6206,Customer Name 3261,Street Address 3261,Line2,Line3,The City,STATE,10471,USA,,3/31/1999,
OEM,,CID3262,6207,Customer Name 3262,Street Address 3262,Line2,Line3,The City,STATE,10471,USA,,4/1/1999,
OEM,,CID3263,6210,Customer Name 3263,Street Address 3263,Line2,Line3,The City,STATE,10471,USA,,4/2/1999,
DLR,,CID3264,6211,Customer Name 3264,Street Address 3264,Line2,Line3,The City,STATE,10471,USA,,4/3/1999,
DLR,,CID3265,6212,Customer Name 3265,Street Address 3265,Line2,Line3,The City,STATE,10471,USA,,4/4/1999,
DLR,,CID3266,6214,Customer Name 3266,Street Address 3266,Line2,Line3,The City,STATE,10471,USA,,4/5/1999,
IND,,CID3267,6215,Customer Name 3267,Street Address 3267,Line2,Line3,The City,STATE,10471,USA,,4/6/1999,
DLR,,CID3268,6216,Customer Name 3268,Street Address 3268,Line2,Line3,The City,STATE,10471,USA,,4/7/1999,
DLR,,CID3269,6217,Customer Name 3269,Street Address 3269,Line2,Line3,The City,STATE,10471,USA,,4/8/1999,
DLR,,CID3270,6218,Customer Name 3270,Street Address 3270,Line2,Line3,The City,STATE,10471,USA,,4/9/1999,
DLR,,CID3271,6220,Customer Name 3271,Street Address 3271,Line2,Line3,The City,STATE,10471,USA,,4/10/1999,
DLR,,CID3272,6221,Customer Name 3272,Street Address 3272,Line2,Line3,The City,STATE,10471,USA,,4/11/1999,
DLR,,CID3273,6222,Customer Name 3273,Street Address 3273,Line2,Line3,The City,STATE,10471,USA,,4/12/1999,
DLR,,CID3274,6223,Customer Name 3274,Street Address 3274,Line2,Line3,The City,STATE,10471,USA,,4/13/1999,
OEM,,CID3275,6225,Customer Name 3275,Street Address 3275,Line2,Line3,The City,STATE,10471,USA,,4/14/1999,
DLR,,CID3276,6226,Customer Name 3276,Street Address 3276,Line2,Line3,The City,STATE,10471,CANADA,,4/15/1999,
DLR,,CID3277,6227,Customer Name 3277,Street Address 3277,Line2,Line3,The City,STATE,10471,CANADA,,4/16/1999,
DLR,,CID3278,6228,Customer Name 3278,Street Address 3278,Line2,Line3,The City,STATE,10471,USA,,4/17/1999,
DLR,,CID3279,6230,Customer Name 3279,Street Address 3279,Line2,Line3,The City,STATE,10471,CANADA,,4/18/1999,
DLR,,CID3280,6231,Customer Name 3280,Street Address 3280,Line2,Line3,The City,STATE,10471,CANADA,,4/19/1999,
DLR,,CID3281,6232,Customer Name 3281,Street Address 3281,Line2,Line3,The City,STATE,10471,CANADA,,4/20/1999,
DLR,,CID3282,6233,Customer Name 3282,Street Address 3282,Line2,Line3,The City,STATE,10471,USA,,4/21/1999,
IND,,CID3283,6234,Customer Name 3283,Street Address 3283,Line2,Line3,The City,STATE,10471,USA,,4/22/1999,
DLR,,CID3284,6236,Customer Name 3284,Street Address 3284,Line2,Line3,The City,STATE,10471,USA,,4/23/1999,
DLR,,CID3285,6237,Customer Name 3285,Street Address 3285,Line2,Line3,The City,STATE,10471,USA,,4/24/1999,
DLR,,CID3286,6238,Customer Name 3286,Street Address 3286,Line2,Line3,The City,STATE,10471,USA,,4/25/1999,
DLR,,CID3287,6239,Customer Name 3287,Street Address 3287,Line2,Line3,The City,STATE,10471,CANADA,,4/26/1999,
DLR,,CID3288,6240,Customer Name 3288,Street Address 3288,Line2,Line3,The City,STATE,10471,USA,,4/27/1999,
DLR,,CID3289,6243,Customer Name 3289,Street Address 3289,Line2,Line3,The City,STATE,10471,USA,,4/28/1999,
DLR,,CID3290,6245,Customer Name 3290,Street Address 3290,Line2,Line3,The City,STATE,10471,USA,,4/29/1999,
DLR,,CID3291,6247,Customer Name 3291,Street Address 3291,Line2,Line3,The City,STATE,10471,USA,,4/30/1999,
DLR,,CID3292,6248,Customer Name 3292,Street Address 3292,Line2,Line3,The City,STATE,10471,USA,,5/1/1999,
DLR,,CID3293,6249,Customer Name 3293,Street Address 3293,Line2,Line3,The City,STATE,10471,USA,,5/2/1999,
DLR,,CID3294,6250,Customer Name 3294,Street Address 3294,Line2,Line3,The City,STATE,10471,USA,,5/3/1999,
DLR,,CID3295,6252,Customer Name 3295,Street Address 3295,Line2,Line3,The City,STATE,10471,CANADA,,5/4/1999,
DLR,,CID3296,6253,Customer Name 3296,Street Address 3296,Line2,Line3,The City,STATE,10471,USA,,5/5/1999,
DLR,,CID3297,6254,Customer Name 3297,Street Address 3297,Line2,Line3,The City,STATE,10471,CANADA,,5/6/1999,
DLR,,CID3298,6255,Customer Name 3298,Street Address 3298,Line2,Line3,The City,STATE,10471,CANADA,,5/7/1999,
DLR,,CID3299,6256,Customer Name 3299,Street Address 3299,Line2,Line3,The City,STATE,10471,CANADA,,5/8/1999,
DLR,,CID3300,6257,Customer Name 3300,Street Address 3300,Line2,Line3,The City,STATE,10471,CANADA,,5/9/1999,
DLR,,CID3301,6258,Customer Name 3301,Street Address 3301,Line2,Line3,The City,STATE,10471,USA,,5/10/1999,
DLR,,CID3302,6261,Customer Name 3302,Street Address 3302,Line2,Line3,The City,STATE,10471,USA,,5/11/1999,
DLR,,CID3303,6264,Customer Name 3303,Street Address 3303,Line2,Line3,The City,STATE,10471,USA,,5/12/1999,
DLR,,CID3304,6265,Customer Name 3304,Street Address 3304,Line2,Line3,The City,STATE,10471,USA,,5/13/1999,
DLR,,CID3305,6266,Customer Name 3305,Street Address 3305,Line2,Line3,The City,STATE,10471,USA,,5/14/1999,
DLR,,CID3306,6268,Customer Name 3306,Street Address 3306,Line2,Line3,The City,STATE,10471,USA,,5/15/1999,
DLR,,CID3307,6269,Customer Name 3307,Street Address 3307,Line2,Line3,The City,STATE,10471,USA,,5/16/1999,
IND,,CID3308,6270,Customer Name 3308,Street Address 3308,Line2,Line3,The City,STATE,10471,USA,,5/17/1999,
DLR,,CID3309,6271,Customer Name 3309,Street Address 3309,Line2,Line3,The City,STATE,10471,USA,,5/18/1999,
DLR,,CID3310,6272,Customer Name 3310,Street Address 3310,Line2,Line3,The City,STATE,10471,USA,,5/19/1999,
DLR,,CID3311,6274,Customer Name 3311,Street Address 3311,Line2,Line3,The City,STATE,10471,USA,,5/20/1999,
DLR,,CID3312,6275,Customer Name 3312,Street Address 3312,Line2,Line3,The City,STATE,10471,USA,,5/21/1999,
DLR,,CID3313,6276,Customer Name 3313,Street Address 3313,Line2,Line3,The City,STATE,10471,USA,,5/22/1999,
DLR,,CID3314,6277,Customer Name 3314,Street Address 3314,Line2,Line3,The City,STATE,10471,USA,,5/23/1999,
DLR,,CID3315,6280,Customer Name 3315,Street Address 3315,Line2,Line3,The City,STATE,10471,USA,,5/24/1999,
DLR,,CID3316,6281,Customer Name 3316,Street Address 3316,Line2,Line3,The City,STATE,10471,USA,,5/25/1999,
OEM,,CID3317,6282,Customer Name 3317,Street Address 3317,Line2,Line3,The City,STATE,10471,USA,,5/26/1999,
DLR,,CID3318,6283,Customer Name 3318,Street Address 3318,Line2,Line3,The City,STATE,10471,USA,,5/27/1999,
DLR,,CID3319,6284,Customer Name 3319,Street Address 3319,Line2,Line3,The City,STATE,10471,USA,,5/28/1999,
DLR,,CID3320,6285,Customer Name 3320,Street Address 3320,Line2,Line3,The City,STATE,10471,USA,,5/29/1999,
DLR,,CID3321,6290,Customer Name 3321,Street Address 3321,Line2,Line3,The City,STATE,10471,USA,,5/30/1999,
DLR,,CID3322,6291,Customer Name 3322,Street Address 3322,Line2,Line3,The City,STATE,10471,USA,,5/31/1999,
DLR,,CID3323,6292,Customer Name 3323,Street Address 3323,Line2,Line3,The City,STATE,10471,USA,,6/1/1999,
DLR,,CID3324,6293,Customer Name 3324,Street Address 3324,Line2,Line3,The City,STATE,10471,USA,,6/2/1999,
IND,,CID3325,6295,Customer Name 3325,Street Address 3325,Line2,Line3,The City,STATE,10471,USA,,6/3/1999,
IND,,CID3326,6297,Customer Name 3326,Street Address 3326,Line2,Line3,The City,STATE,10471,USA,,6/4/1999,
DLR,,CID3327,6298,Customer Name 3327,Street Address 3327,Line2,Line3,The City,STATE,10471,USA,,6/5/1999,
DLR,,CID3328,6299,Customer Name 3328,Street Address 3328,Line2,Line3,The City,STATE,10471,USA,,6/6/1999,
DLR,,CID3329,6300,Customer Name 3329,Street Address 3329,Line2,Line3,The City,STATE,10471,USA,,6/7/1999,
DLR,,CID3330,6303,Customer Name 3330,Street Address 3330,Line2,Line3,The City,STATE,10471,USA,,6/8/1999,
DLR,,CID3331,6306,Customer Name 3331,Street Address 3331,Line2,Line3,The City,STATE,10471,USA,,6/9/1999,
DLR,,CID3332,6308,Customer Name 3332,Street Address 3332,Line2,Line3,The City,STATE,10471,USA,,6/10/1999,
DLR,,CID3333,6310,Customer Name 3333,Street Address 3333,Line2,Line3,The City,STATE,10471,USA,,6/11/1999,
DLR,,CID3334,6313,Customer Name 3334,Street Address 3334,Line2,Line3,The City,STATE,10471,USA,,6/12/1999,
DLR,,CID3335,6314,Customer Name 3335,Street Address 3335,Line2,Line3,The City,STATE,10471,USA,,6/13/1999,
DLR,,CID3336,6316,Customer Name 3336,Street Address 3336,Line2,Line3,The City,STATE,10471,USA,,6/14/1999,
DLR,,CID3337,6317,Customer Name 3337,Street Address 3337,Line2,Line3,The City,STATE,10471,USA,,6/15/1999,
DLR,,CID3338,6318,Customer Name 3338,Street Address 3338,Line2,Line3,The City,STATE,10471,USA,,6/16/1999,
AOC,,CID3339,6319,Customer Name 3339,Street Address 3339,Line2,Line3,The City,STATE,10471,USA,,6/17/1999,
DLR,,CID3340,6320,Customer Name 3340,Street Address 3340,Line2,Line3,The City,STATE,10471,USA,,6/18/1999,
DLR,,CID3341,6322,Customer Name 3341,Street Address 3341,Line2,Line3,The City,STATE,10471,USA,,6/19/1999,
OEM,,CID3342,6324,Customer Name 3342,Street Address 3342,Line2,Line3,The City,STATE,10471,USA,,6/20/1999,
DLR,,CID3343,6325,Customer Name 3343,Street Address 3343,Line2,Line3,The City,STATE,10471,USA,,6/21/1999,
DLR,,CID3344,6326,Customer Name 3344,Street Address 3344,Line2,Line3,The City,STATE,10471,USA,,6/22/1999,
DLR,,CID3345,6327,Customer Name 3345,Street Address 3345,Line2,Line3,The City,STATE,10471,USA,,6/23/1999,
DLR,,CID3346,6331,Customer Name 3346,Street Address 3346,Line2,Line3,The City,STATE,10471,CANADA,,6/24/1999,
DLR,,CID3347,6332,Customer Name 3347,Street Address 3347,Line2,Line3,The City,STATE,10471,USA,,6/25/1999,
DLR,,CID3348,6333,Customer Name 3348,Street Address 3348,Line2,Line3,The City,STATE,10471,USA,,6/26/1999,
DLR,,CID3349,6340,Customer Name 3349,Street Address 3349,Line2,Line3,The City,STATE,10471,USA,,6/27/1999,
DLR,,CID3350,6386,Customer Name 3350,Street Address 3350,Line2,Line3,The City,STATE,10471,USA,,6/28/1999,
DLR,,CID3351,6423,Customer Name 3351,Street Address 3351,Line2,Line3,The City,STATE,10471,USA,,6/29/1999,
DLR,,CID3352,6510,Customer Name 3352,Street Address 3352,Line2,Line3,The City,STATE,10471,USA,,6/30/1999,
DLR,,CID3353,6525,Customer Name 3353,Street Address 3353,Line2,Line3,The City,STATE,10471,USA,,7/1/1999,
DLR,,CID3354,6561,Customer Name 3354,Street Address 3354,Line2,Line3,The City,STATE,10471,CANADA,,7/2/1999,
DLR,,CID3355,6568,Customer Name 3355,Street Address 3355,Line2,Line3,The City,STATE,10471,USA,,7/3/1999,
DLR,,CID3356,6569,Customer Name 3356,Street Address 3356,Line2,Line3,The City,STATE,10471,USA,,7/4/1999,
DLR,,CID3357,6598,Customer Name 3357,Street Address 3357,Line2,Line3,The City,STATE,10471,USA,,7/5/1999,
DLR,,CID3358,6797,Customer Name 3358,Street Address 3358,Line2,Line3,The City,STATE,10471,USA,,7/6/1999,
DLR,,CID3359,6985,Customer Name 3359,Street Address 3359,Line2,Line3,The City,STATE,10471,USA,,7/7/1999,
DLR,,CID3360,6993,Customer Name 3360,Street Address 3360,Line2,Line3,The City,STATE,10471,USA,,7/8/1999,
DLR,,CID3361,7019,Customer Name 3361,Street Address 3361,Line2,Line3,The City,STATE,10471,USA,,7/9/1999,
DLR,,CID3362,7083,Customer Name 3362,Street Address 3362,Line2,Line3,The City,STATE,10471,USA,,7/10/1999,
DLR,,CID3363,7084,Customer Name 3363,Street Address 3363,Line2,Line3,The City,STATE,10471,USA,,7/11/1999,
DLR,,CID3364,7085,Customer Name 3364,Street Address 3364,Line2,Line3,The City,STATE,10471,USA,,7/12/1999,
DLR,,CID3365,7159,Customer Name 3365,Street Address 3365,Line2,Line3,The City,STATE,10471,USA,,7/13/1999,
DLR,,CID3366,7368,Customer Name 3366,Street Address 3366,Line2,Line3,The City,STATE,10471,USA,,7/14/1999,
DLR,,CID3367,7369,Customer Name 3367,Street Address 3367,Line2,Line3,The City,STATE,10471,USA,,7/15/1999,
DLR,,CID3368,7450,Customer Name 3368,Street Address 3368,Line2,Line3,The City,STATE,10471,USA,,7/16/1999,
DLR,,CID3369,7476,Customer Name 3369,Street Address 3369,Line2,Line3,The City,STATE,10471,USA,,7/17/1999,
DLR,,CID3370,7856,Customer Name 3370,Street Address 3370,Line2,Line3,The City,STATE,10471,USA,,7/18/1999,
DLR,,CID3371,8405,Customer Name 3371,Street Address 3371,Line2,Line3,The City,STATE,10471,USA,,7/19/1999,
DLR,,CID3372,8432,Customer Name 3372,Street Address 3372,Line2,Line3,The City,STATE,10471,USA,,7/20/1999,
DLR,,CID3373,8451,Customer Name 3373,Street Address 3373,Line2,Line3,The City,STATE,10471,USA,,7/21/1999,
DLR,,CID3374,8453,Customer Name 3374,Street Address 3374,Line2,Line3,The City,STATE,10471,CANADA,,7/22/1999,
DLR,,CID3375,8673,Customer Name 3375,Street Address 3375,Line2,Line3,The City,STATE,10471,USA,,7/23/1999,
DLR,,CID3376,8722,Customer Name 3376,Street Address 3376,Line2,Line3,The City,STATE,10471,USA,,7/24/1999,
DLR,,CID3377,8730,Customer Name 3377,Street Address 3377,Line2,Line3,The City,STATE,10471,USA,,7/25/1999,
DLR,,CID3378,9035,Customer Name 3378,Street Address 3378,Line2,Line3,The City,STATE,10471,USA,,7/26/1999,
DLR,,CID3379,9053,Customer Name 3379,Street Address 3379,Line2,Line3,The City,STATE,10471,USA,,7/27/1999,
DLR,,CID3380,9166,Customer Name 3380,Street Address 3380,Line2,Line3,The City,STATE,10471,CANADA,,7/28/1999,
DLR,,CID3381,9184,Customer Name 3381,Street Address 3381,Line2,Line3,The City,STATE,10471,USA,,7/29/1999,
DLR,,CID3382,9524,Customer Name 3382,Street Address 3382,Line2,Line3,The City,STATE,10471,USA,,7/30/1999,
DLR,,CID3383,9532,Customer Name 3383,Street Address 3383,Line2,Line3,The City,STATE,10471,USA,,7/31/1999,
DLR,,CID3384,9600,Customer Name 3384,Street Address 3384,Line2,Line3,The City,STATE,10471,USA,,8/1/1999,
DLR,,CID3385,9663,Customer Name 3385,Street Address 3385,Line2,Line3,The City,STATE,10471,USA,,8/2/1999,
DLR,,CID3386,9705,Customer Name 3386,Street Address 3386,Line2,Line3,The City,STATE,10471,USA,,8/3/1999,
DLR,,CID3387,9817,Customer Name 3387,Street Address 3387,Line2,Line3,The City,STATE,10471,CAN,,8/4/1999,
DLR,,CID3388,9867,Customer Name 3388,Street Address 3388,Line2,Line3,The City,STATE,10471,USA,,8/5/1999,
DLR,,CID3389,9949,Customer Name 3389,Street Address 3389,Line2,Line3,The City,STATE,10471,USA,,8/6/1999,
DLR,,CID3390,9990,Customer Name 3390,Street Address 3390,Line2,Line3,The City,STATE,10471,USA,,8/7/1999,
DLR,,CID3391,10015,Customer Name 3391,Street Address 3391,Line2,Line3,The City,STATE,10471,USA,,8/8/1999,
DLR,,CID3392,10017,Customer Name 3392,Street Address 3392,Line2,Line3,The City,STATE,10471,USA,,8/9/1999,
DLR,,CID3393,10026,Customer Name 3393,Street Address 3393,Line2,Line3,The City,STATE,10471,USA,,8/10/1999,
DLR,,CID3394,10032,Customer Name 3394,Street Address 3394,Line2,Line3,The City,STATE,10471,USA,,8/11/1999,
DLR,,CID3395,10042,Customer Name 3395,Street Address 3395,Line2,Line3,The City,STATE,10471,USA,,8/12/1999,
DLR,,CID3396,10097,Customer Name 3396,Street Address 3396,Line2,Line3,The City,STATE,10471,USA,,8/13/1999,
DLR,,CID3397,10332,Customer Name 3397,Street Address 3397,Line2,Line3,The City,STATE,10471,USA,,8/14/1999,
DLR,,CID3398,10430,Customer Name 3398,Street Address 3398,Line2,Line3,The City,STATE,10471,USA,,8/15/1999,
DLR,,CID3399,10448,Customer Name 3399,Street Address 3399,Line2,Line3,The City,STATE,10471,USA,,8/16/1999,
DLR,,CID3400,10753,Customer Name 3400,Street Address 3400,Line2,Line3,The City,STATE,10471,USA,,8/17/1999,
DLR,,CID3401,10757,Customer Name 3401,Street Address 3401,Line2,Line3,The City,STATE,10471,USA,,8/18/1999,
DLR,,CID3402,10767,Customer Name 3402,Street Address 3402,Line2,Line3,The City,STATE,10471,USA,,8/19/1999,
DLR,,CID3403,10780,Customer Name 3403,Street Address 3403,Line2,Line3,The City,STATE,10471,USA,,8/20/1999,
DLR,,CID3404,10813,Customer Name 3404,Street Address 3404,Line2,Line3,The City,STATE,10471,USA,,8/21/1999,
DLR,,CID3405,10937,Customer Name 3405,Street Address 3405,Line2,Line3,The City,STATE,10471,USA,,8/22/1999,
DLR,,CID3406,11012,Customer Name 3406,Street Address 3406,Line2,Line3,The City,STATE,10471,USA,,8/23/1999,
DLR,,CID3407,11014,Customer Name 3407,Street Address 3407,Line2,Line3,The City,STATE,10471,USA,,8/24/1999,
DLR,,CID3408,11045,Customer Name 3408,Street Address 3408,Line2,Line3,The City,STATE,10471,USA,,8/25/1999,
DLR,,CID3409,11293,Customer Name 3409,Street Address 3409,Line2,Line3,The City,STATE,10471,CANADA,,8/26/1999,
DLR,,CID3410,11349,Customer Name 3410,Street Address 3410,Line2,Line3,The City,STATE,10471,USA,,8/27/1999,
DLR,,CID3411,11481,Customer Name 3411,Street Address 3411,Line2,Line3,The City,STATE,10471,USA,,8/28/1999,
DLR,,CID3412,11482,Customer Name 3412,Street Address 3412,Line2,Line3,The City,STATE,10471,USA,,8/29/1999,
DLR,,CID3413,11484,Customer Name 3413,Street Address 3413,Line2,Line3,The City,STATE,10471,USA,,8/30/1999,
DLR,,CID3414,11490,Customer Name 3414,Street Address 3414,Line2,Line3,The City,STATE,10471,CANADA,,8/31/1999,
DLR,,CID3415,11498,Customer Name 3415,Street Address 3415,Line2,Line3,The City,STATE,10471,CANADA,,9/1/1999,
OEM,,CID3416,11529,Customer Name 3416,Street Address 3416,Line2,Line3,The City,STATE,10471,USA,,9/2/1999,
DLR,,CID3417,11615,Customer Name 3417,Street Address 3417,Line2,Line3,The City,STATE,10471,USA,,9/3/1999,
DLR,,CID3418,11616,Customer Name 3418,Street Address 3418,Line2,Line3,The City,STATE,10471,USA,,9/4/1999,
DLR,,CID3419,11652,Customer Name 3419,Street Address 3419,Line2,Line3,The City,STATE,10471,USA,,9/5/1999,
